16006116,835942,1,0,0,0,11-19  更新于16-11-19 14:26,2016年4月份被某机关单位占用，不对外开放。大家不要专程前往了。
16006116,24393028,3,2,2,2,09-02,路过看了一眼 现在在装修 . 
16006116,6815708,5,4,4,4,07-05,之前路过 惊讶于这么古香古色的胡同里 竟然有美术馆这么现代的建筑 却也能很好的融入到周围环境里 几乎是附近最高的楼房 但因为用的是古式的房顶 所以一点也不突兀 可惜发现时已经晚上了 虽然夜晚的外观也很漂亮 但想进去看看会展哪类的作品 所以特意又去了结果最近在整修 又没看成 我和这里啊 好像是没缘分呐
16006116,61392907,5,4,4,4,07-04,3年来了4次都没开门，也没查到什么时候开，今天还没开。一直是个遗憾，从外面看，整体建筑很美
16006116,4456027,3,2,2,2,06-23,内部维修暂不开放，有机会还要再去一趟
16006116,44214029,1,0,0,0,06-15,请问何时开？扑空了两次两年了 就是不开
16006116,765522537,5,0,0,0,03-05,大都美术馆是根据北京文化基金会的章程与中国油画学会合作筹建，经过长达4年的筹备，于2013年10月建成并正式对外开放。该美术馆位于北京著名历史文化区雍和宫国子监街内，与国子监和孔庙相毗邻，总建筑面积约1万1千多平方米，是公益性油画专业美术馆。
16006116,4245213,4,0,0,0,02-06,​场馆简介
16006116,21693599,5,0,0,0,01-04  更新于16-01-04 15:04,学工程管理的我在上学的时候就经常听安藤忠雄的大名，作为一位日本的建筑大师有很多经典的建筑作品，但是基本上都在日本所以没有机会能够看到。很早就听朋友说这家大多美术馆是安藤忠雄设计的，所以特地过来看看，还是夏天去的，现在才想起来写点评，是有多懒=_=.
16006116,808754730,5,0,0,0,15-12-26,他目前正在装设预计2016年的农历年之后才会再开放大家现在先不要去以免扑空，不过我倒是很期待安藤忠雄的建筑一直很想进去看看
16006116,2070533,5,0,0,0,15-11-28,新开的美术馆，位于国子监街上，很清静，平时人很少，之前看不收门票的，去的时候却要收10元门票。
16006116,4737971,4,0,0,0,15-11-22,大都美术馆位于北京市东城区国子监街乙28号，斜对面就是孔庙和国子监博物馆，从地铁五号线和二号线交汇的雍和宫站出D口，沿着雍和宫大街走到国子监街右转，过了孔庙和国子监博物馆左手侧就看到了，因为此地古树参天，遮天蔽日，所以美术馆并不起眼，好在美术馆设计风格独特，面积也大，倒是不容易错过。
16006116,15359967,4,0,0,0,15-11-20,安藤作品，离家最近的清水混凝土
16006116,2949606,5,0,0,0,15-09-30,雍和宫附近国子监对面的一家美术馆，惊喜的是非营利不收费，比旁边国子监收门票强多了。环境非常舒适，古老建筑和现代科技的神奇结合，呆着简直不想出来。里面座位也很多，有电梯，静静的慢慢的看看逛逛展览，心情非常惬意，笔墨难以形容。
16006116,15504861,4,4,3,3,15-08-30,去雍和宫的路上无意中路过的，风景很美，而且最重要的是！不让进！
16006116,4668447,5,4,4,4,15-07-16  更新于07-16 14:05,环境特别好 工作日去的 人很少 配上音乐 非常享受 还会去
16006116,3118584,4,4,4,4,15-05-03,很赞，还是收费的美术馆环境更舒适
16006116,2153699,4,4,3,3,15-04-16,这算是比较清冷的地儿了吧
16006116,922625,5,3,4,4,15-04-04,这家美术馆就坐落在成贤街上，在国子监的斜对面，修了挺长时间，开馆营业了。除了新建的美术馆，附近还在建造宾馆和艺术区，浑然一体。很喜欢美术馆的设计，在成贤街这条胡同里，一个现代的美术馆很周围的四合院，对面的国子监和远处的雍和宫非常融洽，一点都不觉得突兀，比起那些压根不考虑老北京风情的奇怪建筑，这建筑真是不错。
16006116,32595908,4,2,3,2,15-01-31,因为离家很近，今天就溜达着去了，美术馆位于成贤街，国子监斜对面，在小胡同里的砖瓦之间竖起恢弘的建筑颇有一番风味。里面环境还行，个人不太喜欢好几个展厅的背景墙颜色……应该是开业不久，还能闻到明显的装修味道……现在展出的是特列季亚科夫画廊的部分作品和俄罗斯画家菲钦的系列油画作品。特列季亚科夫应该是主要的招牌，不过展出的基本都是画廊二三线的收藏作品，一线大牌作品几乎没有。菲钦我不太了解。成人门票30元，基本可以接受吧。希望门票便宜点
