5676960,4541702,5,4,4,4,11-26,用身份证可以兑换免费入场券，可以存包，展览不错，馆内免费无线网覆盖，人不多，很安静！
5676960,4474616,5,4,4,4,10-07,国庆第六天来的，停车免费，直接用身份证换票。里头很干净共两层，学习西藏文化还是很有帮助的，
5676960,953673044,5,4,4,4,08-19,展品很多.很丰富下次还会再来.👍
5676960,39182923,5,4,4,4,08-06,离住的地方和单位很近，无数次路过，终于克服懒癌来拔草啦。对少数民族文化一直很感兴趣，有这么个展览看看挺好的。服务人员也很耐心亲切，体验棒棒哒😊
5676960,751450218,5,4,4,4,07-04,第一次遇到在偌大的博物馆参观时就我一个人哈哈哈哈～了解了很多藏族文化，展品很丰富，讲解细致，有机会一定要去西藏看看，嗯！
5676960,20789128,5,4,4,3,06-20,现在的转世活佛展太棒了，大开眼界。整个博物馆展品布展都很好，环境也很好。
5676960,8144314,5,4,4,2,06-06,西藏文化博物馆是目前唯一一座设在北京的西藏文化专业性综合博物馆；是西藏及其他藏区政治、经济、文化和社会生活的展示中心；国内外认识和了解藏族政治、经济、历史和文化的窗口；开展对外宣传和反分裂斗争及爱国主义教育和各民族文化交流活动的基地；藏学研究和信息资料的平台；首都文化生活的一个观景点。
5676960,3934480,4,4,4,3,03-26,地方很好找，出了地铁惠新西街北口站就能看见了。进门的地方有换票处，拿身份证就可以换票，是个免费参观的博物馆。不过也必须在这里把包存了，不允许带包进去。这点有点小小的不方便，对了，水也是不允许带进去的。一进门，里面地方很大。展厅布置得很有特色，内容很吸引人。看看很长知识，参观的人很少，不过确实值得一看
5676960,4245213,4,3,3,3,02-06,自然情况
5676960,4481244,4,3,2,3,15-11-14,西藏文化博物馆就在北四环边上 
5676960,811909297,5,4,4,4,15-08-13,很好，走进西藏博物馆就犹如到了西藏的那种感觉，很棒。下次还带我家小孩来
5676960,539914,3,1,3,2,15-06-13,首先，开车的从四环边上的南门进，免费停；包，肯定要存的，因为是西藏文化博物馆，你懂得；人少，但陈列并不精彩，是宣传阵地的缘故，内容都点到为止。
5676960,189651862,5,4,4,4,15-02-03,展厅有2层，内部装潢是典型的西藏民族风格，展品也很丰富，要是能再多一些古代西藏的展品就好了。工作人员态度很和蔼，安静的环境让人很舒服，对西藏的了解更多了一些。非常点赞！！！
5676960,7898988,4,0,0,0,15-01-02,《走进博物馆》西藏文化博物馆
