2563360,61211459,5,4,4,4,09-24,愉快的一天从下午两点半我匆匆忙忙的赶到朝阳文化馆开始…#笨贼一箩筐#爆笑话剧，赶走了我的烦恼与忧伤～排了一个小时队的烤鱼，味道超赞，让我们暂时忘记了疲惫，我和我的小伙伴交谈甚欢，我们一致认为这样的小聚会要常搞，最后的ending听说是消食的～今天先看看有没有作用[偷笑][偷笑][偷笑]今天的收获是，小何之感悟：偶尔的放纵是为了更好的生活和工作…我相信我们的明天都会更好💪💪💪
2563360,11538511,5,4,4,4,06-05,朝阳文化馆在金台路这边，因为有9剧场而被大家所知晓。这里时常上演各种舞台剧，相声专场演出。还经常有各种文化活动。抛开剧场不用多说，文化馆本身内部就有各种展览，文化艺术专题讲座，还有图书馆。特别是那些老物件，给人很深刻的印象。甚至里面有个一比一原样照搬过来的老式理发店。站在这里恍若时空倒流。个人觉得这里一定是各城区文化馆里办得最出色的没有之一！大家有兴趣可以都来看看。在午后悠闲的时光，到这里感受一下岁月静好的文艺氛围。
2563360,142266734,5,0,0,0,06-01  更新于16-06-01 20:34,朝阳文化馆路过n多次，今天头一次进入，来看儿童剧<<奇幻之旅>>。
2563360,45878085,5,0,0,0,15-08-20,不错有一个老物件展览里面很安静也很凉快
2563360,1890533,4,0,0,0,15-05-25,来这里看话剧，停车是个问题，其他还不错
2563360,127050205,5,0,0,0,15-01-16,绝对是好地方，我一定要在这演出
2563360,14018695,4,0,0,0,14-11-30  更新于11-30 10:55,往日经常去看话剧的地方，九个剧场里从大腕儿大制作到先锋派小话剧不一而足，馆内风格很有范儿，如时光的僵尸。
2563360,173004,5,0,0,0,14-10-10  更新于10-10 00:04,文化馆和九剧场都在这里，我中学时候经常来这边，好像一楼装修过~
2563360,6849519,1,0,0,0,14-10-05,话说电影院已经关张了！电话也作废了！电影票也不能用了，只能去朝阳剧场看了，真怀念曾经的小庄电影院啊！
2563360,2199144,4,0,0,0,14-06-04,和朋友去看话剧，洗手间感觉不太好，门也关不上，大概是剧场太旧了，需要维修吧。
2563360,989308,5,0,0,0,14-05-26,周末来在这里看话剧，环境不错，旁边就是麦当劳，等人啥的好方便，笨賊一箩筐逗死了，现在的话剧真是越来越有看头了
2563360,6003415,4,0,0,0,14-05-06,以前上学的时候离这边近，那时候这里还是可以借阅图书什么的，我老来这看书。边上的麦当劳很方便，学习累了可以来买点东西吃吃。
2563360,380258,5,0,0,0,14-01-28,看过电影后参观一下，可以回忆小时候的感觉，里面都是老物件，油七八十年代的感觉，有意思，真的很怀念。
2563360,3718564,4,0,0,0,13-12-18,朝阳区文化馆里的电影院是小厅，还挺干净舒服的。就是上映的影片太少
2563360,6396709,5,0,0,0,13-11-12,朝阳文化馆现在除了小庄，在垡头也开了一个。但是还是小庄的老馆活动更多些，经常会有电影、话剧、相声、戏曲的演出，而且有时还会有免费的演出，如果离的近，真的可以经常关注朝阳文化馆的活动，多去接受一些艺术熏陶。朝阳文化馆一共有三层，大剧场、小剧场都有，馆内很干净，设施也很晚上，文化气息非常浓郁。
2563360,25740665,5,0,0,0,13-08-10,就是九个剧场嘛，是各区文化馆里办的最好的一个，市场化不意味着不艺术，而意味着百花齐放。
2563360,25083304,3,0,0,0,13-07-30,去看了场知识竞赛，总体感觉环境还不错，音响效果比较好，座位也比较舒服
2563360,6523540,3,0,0,0,13-07-20,虽然设施比较旧  但是很有感觉哈  看电影就不推荐了  舞台剧还可以
2563360,38036740,4,0,0,0,13-06-24,这个文化馆挨着小庄医院，还有朝阳区图书馆，周边吃饭的地方很多，车站也很多，718路、615路、115路电车、640路、729路、9路。我跟老公是周日去的，当时只有两部电影，一部是天机，另一部是超人，所以我俩选了超人，没想到居然是中文版。。电影内容很无聊，我俩差点睡了。。工作人员服务挺客气的，电影院3D厅蛮小的，一定要坐在后排才好。周末人也不是很多，我喜欢这样的氛围。
