3104395,11625246,5,4,4,4,11-19,私人开的，就是没空调，太热了，没什么人
3104395,32267989,3,2,2,2,11-05,都是各个中国伟人的车，挺好的，但是票价太高了。
3104395,9146621,5,4,4,4,10-22,地点比较偏僻，但是导航开车过去，还是很好找的。
3104395,77964669,5,4,4,4,10-12,自己是一个车的爱好者，遇到别，脚就仿佛粘在地面了一动不动，
3104395,3256681,4,3,3,3,10-06,还可以，逛一圈小朋友挺高兴的，50的门票是有点儿贵
3104395,57157016,5,4,4,4,10-03,虽然叫老爷车，但车子都很干净！看着更有时代感！大十一的，人很少，不错！
3104395,2718075,5,4,4,3,09-23,位置不是很好找，外面看不起眼，里面比较惊艳。这是一家民营博物馆，展品都是私人收藏，分为上下两层，国内国外的车型都有展出。馆藏很丰富，展示区做得也不错，特别有些国产年代车，老人家看到特别喜欢。服务说不上有多好，总体还算热情。门票相对来说较高，考虑这是私人博物馆，这价位还可以接受。
3104395,44677547,5,4,4,4,09-17,误打误撞来这里啦~以前就在电视上看过，就一直想来这参观，今天也是有缘，就是顺路停车，来这里了。一进去就是毛爷爷，周总理，孙中山的车车。里面很大，车车很多，希望小朋友能来，能增长增长见识，学习参观老爷车。
3104395,38789407,4,4,2,3,09-03,论这个博物馆有多偏僻——看看沿途的公交车人是多么少 路上的车是多么少 另外h06路不到博物馆！
3104395,13038784,5,4,4,4,08-13  更新于16-08-13 13:29,除了门票太贵，其他都不错！！门票就没有优惠活动！！！反正不用重复来
3104395,1055244417,5,4,4,4,08-12,带孩子来了解老爷车文化，看到老一辈国家领导人座驾，中国人自己做的红旗车，惊叹不已，手工打造的老爷车，到现在还可以正常开动，这是一家私人博物馆，看到馆主耐心为参观人讲述他收藏这些车，爱车如命，珍视如家人，佩服馆主能收藏到这么多老爷车！
3104395,35920781,5,4,2,4,07-12,不错，看到了汽车进化史，，，，，，
3104395,583481,3,3,3,0,05-15,去鹿世界主题公园路过这里就去看了看。车停在路边，步行进入参观，门票50，爱车之人可以转一转。老爷车很有年代感，怀旧风。特意来就算了，门票也不便宜。
3104395,108503501,5,4,4,4,05-15,展品很丰富，还配有解说，不光适合小朋友，喜欢老爷车的人很适合。
3104395,32528621,4,3,3,3,05-05,地方不太大，位置也不好找，就两层的私人博物馆，老红旗车很多，五十的价格有些贵
3104395,2197602,4,4,2,2,03-13  更新于16-03-18 08:38,位于怀柔区，杨离宋镇的影视基地很近，很好找，门票50。基本没什么人，很冷清。
3104395,4245213,4,3,3,3,02-06,主要概述.
3104395,188364361,5,4,4,4,02-03,还可以，离家近，孩子喜欢看车，挺好的
3104395,129742685,1,0,0,0,01-28,打电话说开到了又不开气人妈的下次不去了
3104395,1108959,5,4,4,4,15-12-24,好玩儿 很喜欢，不错 很喜欢，不错
3104395,6121010,3,3,3,3,15-10-06,看到了大名鼎鼎的馆主，看到他温柔委婉的阻止游客触碰展车，能体会他对这些车的珍爱备至，好多人都说50远门票不值，可我觉得能把这些物质文化遗产保留至今付出的心血不是能用钱来衡量的，买门票的时候工作人员提醒可以关注微信解说，非常方便人性化，特别适合汽车的热衷粉丝。
3104395,9609480,5,4,4,4,15-09-20,对于私人博物馆来说，不算小了，展品很丰富。对于喜爱汽车的朋友可以来参观一下是很不错的，既长见识又丰富知识。在展馆门口扫一下二维码加微信，就可以听微信的自助讲解，很方便。因为每辆车的介绍信息还是很少的，所以有必要听一下讲解。这里有一款车身全木质的劳斯莱斯老爷车令人印象深刻。我国的红旗轿车在这里可是让人开阔眼界。
3104395,6016918,5,4,3,4,15-08-20,馆长特别热情，能感觉到对车几十年如一日的热爱，经营一家私人博物馆真心厉害
3104395,1564601,5,4,4,4,15-08-17,雒先生不易，三十多年执着的追求，实在令人敬佩。赞一个。
3104395,6173924,3,2,0,1,15-07-26  更新于07-26 15:49,展馆很小 不仔细看的话半个小时结束了，而且里面不开空调特别的热 尤其是二层 简直太热了 展品主要是红旗车 而且介绍很少 感觉比较一般 顶多是个展示馆 配不上博物馆的称号
3104395,722313,5,4,4,4,15-07-19,展品丰富，喜欢车的朋友收获很多
3104395,6471566,5,4,4,4,15-06-26  更新于06-26 23:23,公司team building去的，超酷的私人博物馆！新馆两层，珍藏了从清末到建国，中外各种绝版老爷车，见识大涨！馆总体较小，自己看不到一小时就能看完，一定要有讲解才能看得懂看得透彻。来怀柔值得一去的地方。
3104395,2094171,5,4,4,4,15-04-25,昨天单位植树，午饭后同事们一起来看豪车。二十人以上可以有团队价，我们九个人跟姓杨的阿姨讲了价，非常好的阿姨同意给我们团队价8折。大家看的意犹未尽，环境非常好，车内藏品非常棒，有很多国家领导人做过的车，那种震撼那种怀念敬仰，那种对汽车的欣赏赞叹，各种心情交织。大家一致感受为什么现在的车没有这么漂亮呢？我们女孩子可真是欢快的当了把车模拍了个够哈。这可比车展上档次多了，而且有历史沉淀感，拍照还不挤，强烈推荐！如果你去怀柔有机会路过，一定要去看看，不管男生女生，我们都爱车！
3104395,2046423,5,4,3,4,15-04-11,地方不大，1个小时不到就可以参观完，馆长亲自讲解，私人运营还是很不容易的！
3104395,43745266,5,4,3,4,15-04-01,怀柔的老爷车博物馆，馆内车辆属私人珍藏，真是够土豪，够任性！新中国第一届领导班子的专车，最长的红旗，中国越野车的鼻祖，不同年代的解放大卡，新中国第一辆大公共，木质的劳斯莱斯，全球最便宜的汽车，等等等等，真是应有尽有！就是馆内很冷，我们有点吃不消。这里要给馆长雒文友点个赞，亲力亲为，从老爷车的拥有者到收藏者，不容易！
3104395,5495260,4,0,0,0,15-01-03,这是一家私人的博物馆，总体不大，但是藏品算是不少！
3104395,2429390,1,0,0,0,14-07-26,晕。闭关装修中。大家不要来了。。。。。。大老远跑来，没看成。
3104395,2228747,4,0,0,0,14-04-24,收藏品中以红旗最为齐全，有几辆车是著名历史人物的座驾，比如宋庆龄、朱德、***、***的座驾。
3104395,13432975,5,0,0,0,14-03-17  更新于03-24 12:12,博物馆通票去的，不是很好找，得开车去，乘坐公共交通工具感觉不是很方便，这家博物馆不错，可以多看看，还看到了家附近曾经的公交车，有些小激动，听工作人员说，要增加至少一层，觉得很好，而且经过询问听工作人员说，其中百分之八十的车可以开动，非常不错，虽然是加私人博物馆，个人觉得周末随便去逛逛，还是不错的，推荐。希望这家博物馆可以越开越好，就是洗手间稍微有些尴尬，希望等博物馆扩建的时候，能够一次性解决了。
3104395,4739854,5,0,0,0,14-03-18,前阵子做节目的时候去的，这是中国最大的私人老爷车博物馆，占地面积很大，老爷车的陈列很多，上次去的时候听雒文友说还有加盖二层，不知道现在起了没有。
