5544067,25941441,5,4,4,4,12-07,非常不错的博物馆，很适合带孩子去
5544067,135598813,5,4,4,4,12-01,中国园林博物馆位于园博园，导航可以搜的到，交通便利，停车免费，离家特别近，经常带孩子来玩，里面风景非常好，安检比较严格，打火机要寄存的哦，前几天去了，孩子特别高兴，还可以看4D电影，摇摇晃晃的感觉不错，值得一去！
5544067,1226533,5,3,4,4,11-30,园林博物馆是园博园的一部分，在园博塔旁边，凭身份证领门票，停车免费。园博馆有室内展览和室外展览两部分。园林，自然是建筑与植物的体现，博物馆内特别将北京皇家园林和广东、苏州、扬州等地的私家园林特色以1:1原样复建的方式展现了出来，也将国外园林用微缩模型配合讲解词的方式展示给了观众。一山一石皆美景，一草一木皆意境，展览详尽且自然的诠释了人对自然中的美的追求，以及人与自然的和谐关系，感觉妙不可言。
5544067,2981421,5,4,4,4,11-13,位置在北京市丰台区射击场路15号，园博园五号门往北，公交车站是园林博物馆下车即到。里边很大用身份证登记换票可以进入是免费的，环境优雅，建筑风格各种各样，这个博物馆分为室内和室外两部分是有江南建筑等，室内居然能看到一对鸳鸯这是好开心，以后会经常来参观。
5544067,5498508,5,4,4,4,11-03,很棒。适合带着老人和小朋友来逛。室内的比较大，冬天不冷，夏天不热。里面有小型江南园林，岭南园林，皇家园林。还有各种展厅。有长期的展览和临时展览。很适合来学习参观，来学习了解一下中国园林文化的博大精深。停车比较方便，记下手机号就可以免费停了。用身份证免费换票，安检进入。只是有的园林脚下砍比较多，老人要小心。
5544067,7022292,4,3,3,3,11-02,在园博园旁边儿。位置很好找。可以选择自驾，停车🅿️免费。门票免费。不过需要带身份证🆔哟
5544067,73849731,5,4,4,4,10-30,周日开车来的这边，人不多，有停车场，不收费，但是要记录车牌号电话。毕竟人家是博物馆为保证安全，可以理解。馆内不收费，用身份证就可以换票进入参观，我们是冲着白石老人的画展来的，真的不错。随后又在馆内参观了园林展，环境很精致干净典雅，尤其注重细节，不错。要是带孩子来参观，可以带些吃喝的，馆内不限制。
5544067,142395276,5,4,4,4,10-29,特别赞的博物馆，环境真的很不错，虽说是一座博物馆，但不仅仅是看文物，这真是一座可以逛的博物馆，里面复制了几座精美的小园林，甚至连桂花香都复制来了，人不多，但是真的独具匠心，室内室外都有可以让人多走走的好地方。
5544067,4191632,5,4,4,4,10-22  更新于16-10-22 17:23,带团去的，团里有人要求去这个地方我才知道北京还有这么个地方，真是孤陋寡闻啊！汗
5544067,124353453,5,4,4,4,10-21,以后有孩子要带孩子去。很美，能学到很多知识，对园林有了更深的感悟，天人合一，把自己对人生对世界的态度在园林中体现出来，很赞。
5544067,20891283,5,4,4,4,10-16,非常喜欢这里，静雅典致，讲解服务免费，需要提前定好时间。
5544067,25634207,5,4,4,4,10-09,最爱，大大推荐。国家级服务，内外园林有好多小动物，停车免费，只是早点到得
5544067,59313565,5,4,4,4,10-06,用身份证换票，到验票口就回收，入馆时跟安检一样严格。大厅内有图片、物品展览，但是感觉户外更是吸引人，（外面能参观的地方不多）有江南风格的庭院，布置的很是用心。小湖里有成群的金鱼，成对的天鹅，还有一群鸭子，别有一番乐趣。
